"","var_niv_digit","var_tam_forca","var_tam_clientela","var_interdep_bases","var_interdep_svc","var_complex_amb_exec","var_complex_amb_fed","var_discricion_tec","var_discricion_agend","var_centrado_user","var_percep_util","var_alinha_TI","var_fat_res_leg","var_fat_infra","var_fat_integra","var_fat_rec_fin","var_fat_rec_hum","var_fat_priorir","var_fa1_div_digit","var_fat_res_int","var_fat_res_ext","v_id","v_Q002","v_Q003","v_Q001","v_adm_dir_ind","v_orgao_central","v_Q005","v_Q007_SQ025","v_Q007_SQ002","v_Q007_SQ003","v_Q007_SQ005","v_Q007_SQ006","v_Q007_SQ007","v_Q007_SQ026","v_Q007_SQ008","v_Q007_SQ009","v_Q007_SQ010","v_Q007_SQ011","v_Q007_SQ012","v_Q007_SQ013","v_Q007_SQ014","v_Q007_SQ015","v_Q007_SQ016","v_Q007_SQ017","v_Q007_SQ018","v_Q007_SQ019","v_Q007_SQ020","v_Q007_SQ022","v_Q007_SQ023","v_Q007_r467sq0","v_Q007_outros","v_Q008_SQ002","v_Q008_SQ003","v_Q008_SQ004","v_Q008_SQ005","v_Q008_SQ006","v_Q008_SQ007","v_Q008_SQ008","v_Q008_SQ009","v_Q008_SQ010","v_Q008_outros","v_Q009_SQ001","v_Q009_SQ002","v_Q009_SQ003","v_Q009_SQ004","v_Q009_SQ005","v_Q009_SQ006","v_Q009_SQ007","v_Q009_SQ008","v_Q009_outros","v_Q0097","v_Q0098","v_Q0099","v_Q00912_SQ001","v_Q00912_SQ002","v_Q00912_SQ003","v_Q00912_SQ004","v_Q00912_SQ005","v_Q00912_SQ006","v_Q00912_SQ007","v_Q00912_SQ024","v_Q00912_SQ009","v_Q00912_Comrcio","v_Q00912_SQ011","v_Q00912_SQ012","v_Q00912_SQ013","v_Q00912_SQ014","v_Q00912_SQ015","v_Q00912_SQ016","v_Q00912_SQ018","v_Q00912_SQ019","v_Q00912_outros","v_Q010","v_Q0102","v_Q011","v_Q012","v_Q013","v_Q0134","v_Q0135","v_Q0136_SQ002","v_Q0136_SQ003","v_Q0136_SQ004","v_Q0136_SQ005","v_Q0136_SQ006","v_Q0136_SQ007","v_Q0136_SQ008","v_Q0136_SQ009","v_Q0136_SQ010","v_Q0136_SQ011","v_Q0136_SQ012","v_Q0136_SQ013","v_Q014","v_Q0143_SQ002","v_Q0143_SQ003","v_Q0143_SQ004","v_Q0143_SQ005","v_Q0143_SQ006","v_Q0143_other","v_Q0144","v_Q0145","v_Q015","v_Q016_SQ001","v_Q016_SQ002","v_Q016_SQ003","v_Q016_SQ004","v_Q016_SQ005","v_Q016_outros","v_Q017","v_Q018","v_Q019_SQ001","v_Q019_SQ002","v_Q019_SQ004","v_Q019_SQ003","v_Q01941_SQ001","v_Q01941_SQ002","v_Q01941_SQ003","v_Q01941_other","v_Q020","v_Q0204","v_Q021","v_Q022","v_Q023_SQ001","v_Q023_SQ002","v_Q023_SQ003","v_Q023_SQ004","v_Q023_SQ005","v_Q024_SQ001","v_Q024_SQ002","v_Q024_SQ003","v_Q024_SQ004","v_Q024_SQ005","v_Q024_SQ006","v_Q024_SQ007","v_Q024_SQ008","v_Q024_SQ009","v_Q024_other","v_Q025","v_Q02561_SQ001","v_Q02561_SQ002","v_Q02561_SQ003","v_Q02561_SQ004","v_Q02561_SQ005","v_Q02561_SQ006","v_Q02561_SQ007","v_Q02561_SQ008","v_Q02561_SQ009","v_Q02561_other","v_Q02562_SQ001","v_Q02562_SQ002","v_Q02562_SQ003","v_Q02562_SQ004","v_Q02562_SQ005","v_Q02562_SQ006","v_Q02562_SQ007","v_Q02562_SQ008","v_Q02562_SQ009","v_Q02562_SQ010","v_Q02562_other","v_Q0256","v_Q026"
"23","3",2.07944154167984,"1","1","2","1","2","1","0","2","1","2","1","1","1","1","1","1","1","1","1","357","Declaração de reserva de disponibilidade hídrica - DRDH","Trata-se de uma declaração de reserva de disponibilidade de recursos hídricos para a Agência Nacional de Energia Elétrica - ANEEL ou a Empresa de Pesquisa Energética a fim de viabilizar a concessão ou autorização do uso do potencial de energia hidráulica em corpo de água de domínio da União.","ANA","INDIRETA","MI","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",,"1",,8,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","0","0","0","0","4","1","1","0","0","0","1","0","0","0","2","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"24","3",0,"1","0","2","1","2","1","0","2","1","2","1","1","1","1","1","1","1","1","1","360","Certificado de Avaliação de Sustentabilidade de Obras Hídricas - CERTOH","CERTOH é  um Certificado, emitido pela ANA, que indica que a obra de infraestrutura hídrica para reservação ou adução de água bruta, de valor total igual ou superior a 10 milhões de reais, financiada em todo ou em parte com recursos da União, apresenta sustentabilidade hídrica e operacional, nos termos definidos pelo Decreto no 4.024/2001. As obras cuja implantação ou financiamento tenha sido contratado até 22 de novembro de 2001 não são sujeitas ao CERTOH.","ANA","INDIRETA","MI","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","1","0","","","","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0",,"1",,1,"1",5,"2",,,,,,,,,,,,,"2",,,,,,,,,"8","0","0","0","0","0","1","4","1","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"25","3",2.30258509299405,"1",,"2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","363","Capacitação dos atores do Sistema Nacional de Gerenciamento de Recursos Hídricos - CAPACITAÇÃO DO SINGREH","O usuário faz sua inscrição para participação em cursos presenciais realizados pela ANA para os atores do SINGREH.","ANA","INDIRETA","MI","2","0","1","0","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","1","1","0","3","3","4","1","1","1","0","0","0","0","0","1","0","0","1","0","1","0","1","0","1","0","1","1",,10,"1",9,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","1","2","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"26","5",,"1","1","2","1","1","3","0","2","0","3",,,,,,,,,,"445","Regularização de usos de recursos hídricos não sujeitos a outorga","O usuário de recursos hídricos solicita na internet a autorização para usos não sujeitos a outorga. O produto é um certificado de regularização do uso.","ANA","INDIRETA","MI","1","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","0","1","1","0","3","2","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",,0,"1",200,"2",,,,,,,,,,,,,"2",,,,,,,,,"2","0","1","0","0","0","0","1","3","1","0","0","0","1","0","0","0","3","","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"27","5",2.30258509299405,"1","0","2","1","2","2","1","1","0","3",,,,,,,,,,"1402","Solicitar inscrição de curso em EAD da ANA","O usuário solicita a participação em cursos em EAD. O produto é o curso realizado.","ANA","INDIRETA","MI","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","1","1","0","3","1","6","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1",,10,"1",33000,"2",,,,,,,,,,,,,"1","0","0","0","0","0","1",,,"2","0","1","0","0","0","0","1","2","0","0","1","0","0","0","0","0","3","","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"28","4",1.79175946922805,"1","0","1","1","2","1","0","2","1","1",,,,,,,,,,"153","Certificado de Autorização de Voo Experimental - CAVE","Obter avaliação de aeronave experimental: construção amadora; exibição; competição aérea e aeronave leve esportiva. Consiste numa avaliação inicial da documentação enviada para verificar se a aeronave a ser construída é passível de enquadramento no propósito de operação específico pretendido pelo requerente e se a aeronave cumpre com os requisitos aplicáveis. Pessoas que podem solicitar estes serviço: Pessoa Física e Pessoa Jurídica.","ANAC","INDIRETA","MT","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1",6,"1",120,"2",,,,,,,,,,,,,"2",,,,,,,,,"7","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1",,"2","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"29","4",1.94591014905531,"1","0","2","1","2","1","0","2","0","1",,,,,,,,,,"1451","Aeronave Leve Esportiva Especial - ALE Especial","Consiste na avaliação amostral da aeronave e de seu fabricante quanto ao embasamento para declaração de cumprimento às normas consensuais para Aeronaves Leve Esportivas.","ANAC","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0",,"1",,7,"1",7,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1",,"2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"30","3",4.72738781871234,"1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","705","Certificado de Tipo","O Certificado de Tipo atesta que o motor ou a hélice cumprem com os requisitos de certificação de projeto e portanto tem um nível de segurança aceitável","ANAC","INDIRETA","MT","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1","1",113,"1",5,"2",,,,,,,,,,,,,"2",,,,,,,,,"6","1","1","0","0","0","0","1","2","1","0","0","0","0","0","0","1","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"31","3",4.71849887129509,"1","1","2","1","2","1","1","2","1","2","1","1","1","1","1","1","1","1","1","701","Certificado de Tipo - CT","Emissão de Certificado de Tipo - Significa que o projeto cumpre com os requisitos de certificação e portanto tem um nível de segurança aceitável","ANAC","INDIRETA","MT","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","6","1","1",112,"1",3,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","1","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"32","3",4.71849887129509,"1","1","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1444","Validação de Certificado de Tipo estrangeiro","Obter Certificado de tipo Brasileiro o que  significa que o produto aeronáutico tem um nível de segurança adequado","ANAC","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1","1",112,"1",10,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","1","1","0","0","0","0","1","2","1","0","0","0","0","0","0","1","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"33","3",4.71849887129509,"1",,"2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1476","Solcitar validação de produto nacional no Exterior","A validação de produtos no exterior permite que o produto brasileiro possa ser comercializado fora do Brasil","ANAC","INDIRETA","MT","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1",,112,"1",2,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","0","0","0","0","1","2","0","0","0","1","0","0","0","0","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"34","3",4.71849887129509,"1","1","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1446","Certificado Suplementar de tipo","Obter validação de certificado suplementar de tipo estrangeiro","ANAC","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1","1",112,"1",93,"2",,,,,,,,,,,,,"2",,,,,,,,,"6","0","1","1","1","0","1","4","2","1","0","0","0","0","0","0","1","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"35","3",4.71849887129509,"1",,"2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1454","Aprovação de Grande Modificação desenvolvida pelo detentor do Certificado de Tipo","Aprovar Grande Modificação desenvolvida pelo detentor do Certificado de Tipo significa que o projeto de tipo modificado tem nível de segurança aceitável","ANAC","INDIRETA","MT","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1",,112,"1",100,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","1","1","0","0","0","0","1","2","0","0","0","1","0","0","0","0","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"36","3",4.71849887129509,"1","1","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1447","Certificado Suplementar de Tipo","Emissão de Certificado Suplementar de tipo ou Formulário SEGVOO 001 ( Registro de grande Modificação)","ANAC","INDIRETA","MT","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1","1",112,"1",50,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","1","0","0","0","0","1","1","2","1","0","0","0","0","0","0","1","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"37","3",4.71849887129509,"1",,"2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1462","Validação de grande modificação ao projeto de tipo estrangeiro","Obter validação de grande modificação a um certificado de tipo estrangeiro","ANAC","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1",,112,"1",100,"2",,,,,,,,,,,,,"2",,,,,,,,,"6","0","1","0","0","0","0","1","2","0","0","0","1","0","0","0","0","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"38","3",4.71849887129509,"1","1","2","1","2",,"0","2","1","2","1","1","1","1","1","1","1","1","1","1464","Emissão de emenda ao Certificado de Tipo","Emissão de emenda ao certificado de tipo para incluir novo modelo significa que o novo modelo possui nível de segurança aceitável","ANAC","INDIRETA","MT","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1","1",112,"1",3,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","0","0","0","0","1",,"1","0","0","0","0","0","0","1","2","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"39","3",4.71849887129509,"1",,"2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1465","Emitir emenda ao Certificado Suplementar de Tipo","Emendar o Certificado Suplementar de tipo","ANAC","INDIRETA","MT","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1",,112,"1",100,"2",,,,,,,,,,,,,"2",,,,,,,,,"6","0","1","0","0","0","0","1","2","0","0","0","1","0","0","0","0","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"40","3",4.71849887129509,"1",,"2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1470","Validação de aprovação de artigo segundo OTP ou equivalente","Emitir validação de aprovação de produto segundo uma OTP ou equivalente significa que o produto possui nível de segurança aceitável","ANAC","INDIRETA","MT","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1",,112,"1",10,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","1","0","0","0","0","1","2","0","0","0","1","0","0","0","0","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"41","3",4.71849887129509,"1",,"2","3","2","2","1","2","0","2","1","1","1","1","1","1","1","1","1","1477","Avaliação de Pedido de Nível Equivalente de Segurança","Para requisitos aonde não seja possível o cumprimento literal, a concessão de nível equivalente de segurança","ANAC","INDIRETA","MT","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1",,112,"1",30,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","0","0","0","0","1","2","0","0","0","1","0","0","0","0","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"42","3",4.71849887129509,"1",,"2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1473","Emissão de CPAA - Certificado de Produto Aeronáutico Aprovado","Aprovar produtos aeronáuticos que não sejam motor, Hélice ou aeronave.","ANAC","INDIRETA","MT","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","1","1",112,"1",0,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","0","0","0","0","1","2","0","0","0","1","0","0","0","0","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"43","3",1.38629436111989,"1","0","2","1","2","1","0","2","0","1","1","1","1","1","1","1","1","1","1","1609","Aprovação de Embalagem para Transporte Aéreo de Artigos Perigosos","Aprovação de embalagens para o transporte aéreo de artigos perigosos de acordo com os requisitos técnicos do RBAC 175 e do DOC. 9284-AN/905 -  Instruções Técnicas para o Transporte Seguro de Artigos Perigosos pelo Modal Aéreo, da Organização de Aviação Civil Internacional.","ANAC","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"1",,4,"1",10,"2",,,,,,,,,,,,,"2",,,,,,,,,"7","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1",,"2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"44","3",2.07944154167984,"1",,"2","1","2","1","0","2","1","3","1","1","1","1","1","1","1","1","1","593","Certificado de organização de produção (COP) e seu respectivo registro de limitação de produção (RLP)","Conforme artigo 69 do CBA (Código Brasileiro de Aeronáutica) o COP deve ser requerido por qualquer interessado em fabricar produto aeronáutico, de tipo já certificado. Os requisitos para emissão do COP podem ser encontrados na Subparte G do RBAC 21, emenda 02.","ANAC","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"1","1",8,"1",10,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","3","","2","2","0","0","0","0","1","1","0","0","0","1","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,3
"45","3",2.39789527279837,"1","1","1","1","2","2","0","1","1","1","1","1","1","1","1","1","1","1","1","1317","Autorização Prévia para Construção Inicial e/ou Modificação de Características de Aeródromos (Públicos ou Privados)","Aeródromo é toda área destinada a pouso, decolagem e movimentação de aeronaves. E sua construção ou modificação de características físicas necessita de autorização prévia da ANAC.

Os aeródromos podem ser classificados em militares ou civis. E estes últimos são subdivididos em:

- Públicos: possuem destinação específica e só podem ser fechados mediante ato administrativo da Autoridade de Aviação Civil (a ANAC). Propriedades vizinhas aos aeródromos públicos estão sujeitas a restrições especiais, relacionadas ao plano básico de zona de proteção de aeródromos e ao plano de zoneamento de ruídos. São abertos ao tráfego por meio de processo de homologação.

- Privados: só podem ser utilizados com a permissão de seu proprietário, sendo vedada sua exploração comercial - o proprietário não pode sujeitar os usuários de seu aeródromo ao pagamento de tarifas. São abertos ao tráfego por meio de processo de registro e podem ser fechados a qualquer tempo pelo proprietário ou pela Autoridade de Aviação Civil.

Aeroportos são os aeródromos públicos dotados de instalações e facilidades para apoio de operações de aeronaves e de embarque e desembarque de pessoas e cargas.

Helipontos são os aeródromos destinados exclusivamente a helicópteros. Heliportos são helipontos públicos dotados de instalações e facilidades para apoio de operações a helicópteros e de embarque e desembarque de pessoas e cargas.

O interessado, ou seu representante, deve protocolar junto a ANAC, documentação nos termos do Portaria Nº 1.227/SIA, de 30 de julho de 2010, em conformidade com a Resolução ANAC Nº 158, de 13 de julho de 2010. Caso o pedido seja aprovado, a ANAC expede a Autorização de Construção Inicial de Aeródromo ou Autorização de Modificação de Características de Aeródromo, documento que tem validade indeterminada.

A análise do processo de autorização será realizada em até 90 dias. A contagem desse prazo é interrompida toda vez que for necessário consultar o interessado (devido a problemas na documentação) ou algum órgão externo à ANAC.

A autorização prévia expedida pela ANAC não supre a deliberação de outras entidades da administração pública sobre a observância dos requisitos de licenciamento ambiental, de uso do solo e de zoneamento urbano, ou da observância dos condicionantes impostos pelo órgão responsável pelo controle do espaço aéreo.","ANAC","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","1","1","1","0","4","4","7","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","2","1",11,"1",250,"2",,,,,,,,,,,,,"1","0","1","0","0","0","0",,,"6","0","0","1","0","0","0","3","2","1","0","0","0","1","0","0","0","1","1","2","1","0","0","0","0","1","1","0","1","1","0","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
